0.31,-0.26,0.99,-2.46,2.02,-6.38
0.33,-0.26,0.98,-2.70,0.11,-6.26
0.32,-0.25,0.99,-3.36,-1.36,-5.88
0.33,-0.26,0.98,-3.92,-1.34,-4.60
0.34,-0.27,0.98,-3.76,1.11,-4.87
0.35,-0.28,0.99,-2.85,3.13,-5.79
0.34,-0.26,0.98,-1.86,3.10,-5.65
0.34,-0.27,0.97,-0.46,3.66,-4.58
0.33,-0.25,0.97,0.50,3.95,-3.50
0.33,-0.23,0.97,-0.18,5.59,-3.79
0.32,-0.23,0.97,-2.00,4.64,-3.33
0.32,-0.23,0.98,-4.82,1.56,-3.39
0.33,-0.25,1.00,-6.52,-1.88,-3.56
0.32,-0.26,1.00,-5.77,-4.02,-3.76
0.32,-0.26,0.99,-3.98,-2.99,-2.89
0.32,-0.26,0.99,-1.94,2.92,-1.37
0.32,-0.26,0.98,-0.50,8.27,0.41
0.34,-0.26,0.98,0.18,14.29,0.89
0.32,-0.26,1.01,-0.55,10.64,1.47
0.30,-0.26,1.03,-0.70,6.14,0.93
0.31,-0.26,1.03,-0.18,1.95,0.96
0.31,-0.27,1.04,1.08,4.11,1.39
0.31,-0.28,1.02,2.14,5.04,1.62
0.28,-0.27,1.02,3.92,7.02,3.57
0.22,-0.26,1.12,3.92,2.24,5.83
0.27,-0.27,1.02,5.24,3.68,1.91
0.28,-0.29,1.05,3.54,4.17,-0.17
0.22,-0.29,1.04,5.89,-0.63,3.51
0.20,-0.27,1.05,9.48,1.42,6.53
0.23,-0.29,1.01,7.77,10.37,6.78
0.20,-0.27,0.99,9.19,15.82,8.27
0.17,-0.25,0.99,9.27,19.85,7.34
0.15,-0.23,1.00,4.47,22.03,5.94
0.08,-0.25,1.06,6.85,21.63,7.28
0.07,-0.24,1.06,5.50,14.21,9.22
0.04,-0.24,1.15,4.64,9.56,12.79
0.02,-0.24,1.14,5.34,1.69,20.09
0.06,-0.26,1.09,10.58,9.15,25.44
0.05,-0.26,1.09,17.86,24.02,29.25
0.04,-0.27,1.07,19.94,27.51,32.09
0.04,-0.27,1.02,20.27,29.65,32.84
0.02,-0.26,1.04,16.24,21.22,32.46
0.06,-0.26,1.00,9.53,11.97,29.22
0.04,-0.30,1.00,4.60,12.37,27.18
-0.03,-0.33,1.08,5.69,9.77,34.38
-0.05,-0.36,1.11,16.17,18.31,41.74
-0.06,-0.36,1.11,26.58,25.07,46.90
-0.09,-0.32,1.05,32.32,20.60,49.28
