0.10,-0.28,1.03,-1.92,2.92,-0.46
0.12,-0.29,1.03,-0.98,1.19,-2.18
0.11,-0.28,1.02,-1.13,-2.09,-4.56
0.11,-0.27,1.01,-1.57,-5.36,-6.69
0.09,-0.25,1.00,-3.28,-8.29,-7.65
0.09,-0.26,0.99,-4.11,-9.66,-7.11
0.10,-0.25,1.00,-4.82,-8.24,-5.39
0.09,-0.27,1.03,-4.90,-5.11,-4.06
0.10,-0.28,1.05,-3.80,-2.14,-2.34
0.11,-0.30,1.04,-1.34,-0.06,-1.42
0.11,-0.30,1.03,0.81,0.89,-1.83
0.13,-0.30,1.02,1.54,0.76,-4.26
0.12,-0.27,1.00,1.92,-0.98,-6.99
0.10,-0.26,0.99,0.41,-4.52,-9.33
0.09,-0.24,1.00,-1.16,-8.20,-8.90
0.07,-0.24,1.01,-0.70,-9.02,-6.14
0.07,-0.25,1.03,0.61,-8.41,-3.33
0.09,-0.26,1.01,1.47,-4.96,-0.87
0.10,-0.26,1.01,2.21,-3.91,-0.12
0.11,-0.26,1.00,0.44,-2.08,-1.27
0.10,-0.26,1.01,-0.09,-2.35,-2.12
0.11,-0.27,1.00,-0.79,-2.73,-3.22
0.11,-0.26,0.99,-1.74,-4.17,-4.75
0.13,-0.25,1.01,-3.59,3.30,-0.78
0.12,-0.26,1.02,-3.11,6.24,-1.59
0.13,-0.28,1.02,-1.57,7.71,-2.69
0.11,-0.28,1.02,-1.25,5.05,-4.46
0.08,-0.26,0.99,-1.82,1.22,-6.02
0.07,-0.25,0.96,-2.66,-3.18,-6.43
0.07,-0.25,0.95,-6.03,-5.63,-6.99
0.03,-0.26,0.98,-8.56,-7.95,-6.27
0.02,-0.26,1.01,-9.05,-8.40,-3.47
0.01,-0.27,1.03,-7.57,-3.88,2.43
0.05,-0.29,1.05,-2.70,2.66,7.59
0.09,-0.29,1.05,2.06,11.45,9.18
0.11,-0.28,1.03,4.89,10.70,6.55
0.11,-0.29,1.00,5.66,8.37,1.24
0.03,-0.28,0.98,3.11,-0.24,-4.03
-0.06,-0.22,0.99,2.76,-9.88,-1.07
-0.06,-0.22,0.93,-0.08,-13.89,3.98
-0.11,-0.22,0.98,-3.89,-6.73,7.63
-0.14,-0.24,1.03,-7.04,-2.41,12.87
