0.23,-0.32,0.97,-0.63,0.26,-3.34
0.21,-0.34,0.99,-3.05,1.59,-4.61
0.20,-0.36,0.99,-3.48,-0.14,-4.82
0.19,-0.39,1.00,-2.72,-0.92,-3.60
0.18,-0.40,1.01,-1.71,-1.11,-3.39
0.20,-0.39,1.01,-0.15,-0.17,-2.40
0.19,-0.38,1.01,1.30,0.70,-2.11
0.18,-0.34,0.99,2.23,1.08,-1.68
0.19,-0.32,0.98,1.74,1.62,-0.38
0.20,-0.31,0.97,0.96,2.20,2.02
0.19,-0.31,0.97,-0.85,3.33,3.36
0.20,-0.34,0.97,-3.13,3.01,3.57
0.20,-0.35,0.97,-3.86,2.00,2.89
0.22,-0.36,0.98,-3.85,1.36,0.96
0.24,-0.36,0.98,-3.15,1.27,-3.01
0.22,-0.35,0.98,-1.91,0.81,-6.06
0.20,-0.32,0.98,-0.85,-0.05,-6.26
0.18,-0.30,0.97,-0.61,0.66,-4.31
0.14,-0.29,0.95,-2.41,2.14,-1.91
0.09,-0.30,0.96,-5.40,2.84,1.40
0.08,-0.32,0.97,-6.95,0.98,5.22
0.11,-0.37,0.97,-7.36,-0.03,6.46
0.14,-0.36,0.98,-7.79,0.49,5.01
0.19,-0.34,0.99,-0.70,-1.92,2.18
0.19,-0.32,0.98,0.14,0.23,2.31
0.15,-0.33,0.98,-0.96,1.89,3.02
0.14,-0.34,0.98,-0.89,2.81,4.69
0.14,-0.33,0.94,-0.85,2.72,7.15
0.17,-0.33,0.94,-1.18,4.03,6.95
0.19,-0.32,0.92,-2.61,3.77,5.37
0.19,-0.32,0.91,-3.44,1.02,3.07
0.18,-0.30,0.91,-4.23,-0.93,2.34
0.18,-0.30,0.90,-3.89,-1.82,2.84
0.18,-0.29,0.88,-2.98,-0.27,3.80
0.18,-0.27,0.85,-4.44,3.36,3.56
0.15,-0.24,0.83,-5.51,4.64,2.23
0.10,-0.24,0.80,-6.50,3.91,2.02
0.07,-0.23,0.77,-6.49,2.87,4.26
0.07,-0.22,0.74,-5.66,2.53,6.98
0.09,-0.19,0.71,-6.43,3.83,7.57
0.14,-0.16,0.66,-8.76,4.47,2.61
0.17,-0.11,0.61,-12.63,4.00,-7.88
0.16,-0.09,0.58,-17.80,-0.12,-21.07
0.10,-0.13,0.63,-19.05,-6.67,-34.12
-0.01,-0.15,0.66,-12.84,-14.29,-42.61
-0.12,-0.16,0.65,-6.64,-17.53,-41.69
-0.22,-0.09,0.59,-4.27,-15.76,-28.56
-0.26,-0.05,0.51,-13.30,-7.77,-10.73
-0.21,-0.10,0.52,-24.58,1.88,6.08
-0.13,-0.15,0.54,-37.66,9.92,17.07
-0.06,-0.28,0.63,-46.23,9.18,16.23
0.01,-0.42,0.76,-46.12,-4.14,0.67
0.09,-0.46,0.86,-37.37,-26.41,-19.47
0.10,-0.45,0.88,-22.47,-45.66,-28.66
0.09,-0.35,0.82,-10.06,-57.74,-22.90
0.11,-0.25,0.73,-4.56,-56.99,-4.37
0.19,-0.17,0.64,-12.12,-42.76,17.77
0.27,-0.17,0.59,-28.37,-26.95,32.44
0.39,-0.19,0.55,-51.79,-10.49,37.44
0.42,-0.35,0.65,-70.64,-6.92,28.79
0.41,-0.54,0.87,-77.31,-15.39,8.64
0.35,-0.67,1.11,-64.79,-37.45,-14.75
0.31,-0.66,1.13,-46.58,-58.55,-25.79
0.34,-0.59,1.03,-29.47,-72.93,-21.54
0.40,-0.53,0.96,-21.77,-69.05,-10.18
0.50,-0.48,0.89,-23.11,-54.98,-5.33
0.57,-0.47,0.81,-32.87,-37.15,-5.42
0.57,-0.51,0.82,-41.04,-30.72,-11.47
0.50,-0.61,0.86,-43.34,-29.97,-16.56
0.40,-0.68,1.02,-36.84,-34.82,-19.60
0.33,-0.67,1.11,-24.79,-35.24,-18.89
0.32,-0.62,1.06,-16.29,-30.05,-16.78
0.31,-0.59,1.03,-11.83,-26.55,-16.99
0.29,-0.57,1.00,-9.21,-33.68,-25.60
0.29,-0.54,0.95,-6.75,-53.05,-37.16
0.35,-0.48,0.89,-2.46,-74.03,-38.03
0.47,-0.43,0.76,-3.82,-84.96,-27.98
0.58,-0.50,0.76,-15.47,-78.55,-20.89
0.66,-0.60,0.91,-24.35,-58.27,-19.65
0.57,-0.64,0.96,-27.22,-32.00,-18.02
0.47,-0.66,1.04,-18.84,-19.44,-9.59
0.47,-0.58,1.00,-11.21,-20.31,-5.31
0.43,-0.50,0.93,-8.12,-20.93,-1.44
0.47,-0.45,0.88,-15.21,-20.66,0.75
0.54,-0.45,0.88,-26.08,-22.82,6.27
0.68,-0.52,0.91,-35.01,-24.93,12.99
0.78,-0.67,1.04,-40.52,-18.89,12.67
0.77,-0.85,1.15,-38.63,-6.40,7.42
0.70,-0.97,1.24,-30.90,-0.85,-5.95
0.56,-0.98,1.31,-13.94,-4.64,-19.10
0.44,-0.89,1.22,7.42,-14.05,-23.98
0.34,-0.71,1.06,24.40,-23.85,-23.04
0.31,-0.55,0.93,32.21,-28.08,-16.31
0.39,-0.41,0.77,27.83,-23.25,-8.67
0.44,-0.36,0.72,16.11,-14.06,-6.26
