0.00,-0.25,1.08,-0.75,-6.38,-5.98
-0.02,-0.26,1.08,-0.69,-3.82,-0.82
0.01,-0.26,1.08,-1.50,0.21,2.61
0.05,-0.25,1.06,-3.39,1.54,1.53
0.09,-0.25,1.06,-3.59,0.32,-1.34
0.11,-0.23,1.06,-0.95,-2.12,-3.57
0.08,-0.21,1.05,1.22,-4.78,-4.63
0.05,-0.19,1.04,0.79,-5.02,-4.69
0.04,-0.19,1.02,-1.62,-3.15,-3.85
0.03,-0.19,1.02,-5.11,-0.60,-1.88
0.05,-0.21,1.04,-7.02,1.94,-0.03
0.09,-0.24,1.06,-6.14,2.50,-0.23
0.10,-0.25,1.06,-4.06,1.82,-3.07
0.09,-0.25,1.06,-1.85,0.05,-7.24
0.04,-0.22,1.05,-0.20,-3.13,-9.71
0.00,-0.20,1.05,0.32,-5.82,-8.73
-0.02,-0.20,1.03,-0.85,-6.37,-5.86
-0.01,-0.21,1.03,-3.60,-3.83,-1.62
0.01,-0.22,1.03,-5.85,0.44,3.65
0.02,-0.24,1.04,-7.10,3.04,6.09
0.06,-0.26,1.06,-7.07,4.85,4.81
0.08,-0.27,1.07,-5.13,3.39,0.24
0.08,-0.26,1.07,-1.25,-0.98,-4.89
0.04,-0.23,1.03,1.24,-4.99,-7.85
-0.02,-0.22,1.04,-7.76,2.92,9.95
0.02,-0.24,1.05,-9.07,5.44,12.34
0.08,-0.26,1.07,-7.62,3.57,9.63
0.10,-0.28,1.09,-4.14,0.14,3.76
0.09,-0.27,1.09,0.44,-4.69,-1.45
0.08,-0.25,1.06,5.25,-8.43,-3.57
0.06,-0.22,1.03,6.06,-8.15,-4.66
0.05,-0.19,1.01,4.03,-5.10,-4.11
0.02,-0.19,1.00,0.98,-3.66,-3.11
-0.01,-0.19,1.02,-0.69,-4.67,-0.67
0.02,-0.20,1.01,-0.49,-5.74,1.28
0.06,-0.20,1.01,-2.02,-4.29,0.08
0.04,-0.24,1.03,-2.15,-5.15,-3.44
0.03,-0.26,1.05,-0.02,-8.20,-5.21
0.02,-0.26,1.03,3.16,-13.54,-6.99
0.02,-0.25,1.02,6.03,-13.19,-6.85
0.05,-0.23,0.96,7.71,-12.11,-6.20
0.07,-0.17,0.94,6.64,-9.48,-7.63
0.04,-0.12,0.93,3.50,-6.06,-8.15
-0.04,-0.13,0.93,-0.29,-5.11,-5.42
-0.07,-0.15,0.94,-3.63,-4.79,0.40
-0.06,-0.16,0.94,-6.21,-4.32,4.61
-0.03,-0.18,0.93,-9.47,-2.46,7.11
0.00,-0.18,0.92,-10.47,-2.26,7.97
0.05,-0.18,0.93,-9.77,-4.58,6.70
0.10,-0.18,0.92,-7.86,-5.71,4.53
0.17,-0.18,0.89,-5.74,-7.24,-0.81
0.23,-0.16,0.84,-3.62,-6.76,-8.66
0.29,-0.09,0.77,-5.25,-2.84,-22.20
0.12,-0.08,0.76,-12.35,-4.92,-39.34
-0.16,-0.14,0.83,-12.61,-19.89,-48.23
-0.30,-0.17,0.86,-11.39,-32.15,-43.80
-0.36,-0.20,0.87,-7.48,-35.73,-29.54
-0.28,-0.19,0.81,-7.47,-26.23,-14.46
-0.19,-0.20,0.78,-9.33,-12.32,-6.09
-0.12,-0.20,0.76,-7.60,-5.24,-4.11
-0.02,-0.17,0.70,-3.62,-7.62,-5.97
0.05,-0.09,0.71,2.03,-16.02,-13.91
0.10,0.03,0.67,6.85,-22.73,-20.89
0.09,0.08,0.61,8.18,-25.47,-21.21
0.09,0.13,0.56,0.37,-22.79,-16.81
0.06,0.14,0.49,-17.98,-15.13,-12.03
-0.08,0.00,0.60,-34.81,-10.87,-7.86
-0.15,-0.16,0.70,-42.69,-12.93,-3.79
-0.12,-0.30,0.79,-41.44,-18.96,-3.68
0.02,-0.38,0.89,-33.44,-27.60,-10.92
0.06,-0.36,0.93,-17.01,-40.98,-19.68
0.14,-0.29,0.90,-4.21,-49.79,-28.03
0.11,-0.25,0.93,4.21,-57.69,-37.33
0.04,-0.21,0.94,10.67,-62.69,-42.69
-0.13,-0.18,0.92,13.69,-71.69,-37.73
-0.16,-0.16,0.85,16.14,-75.45,-19.91
-0.07,-0.14,0.74,13.19,-71.19,3.02
0.05,-0.20,0.71,5.24,-57.76,23.51
0.20,-0.25,0.73,-3.56,-45.15,32.72
0.29,-0.27,0.83,-12.21,-40.60,25.01
