0.42,-0.82,0.45,-9.39,-3.94,-0.90
0.43,-0.81,0.45,-9.77,-3.51,0.21
0.45,-0.82,0.43,-9.25,-2.61,1.02
0.45,-0.83,0.45,-9.42,0.14,0.60
0.43,-0.83,0.46,-9.57,2.31,-0.47
0.40,-0.84,0.48,-9.18,1.37,-1.85
0.39,-0.85,0.48,-7.54,-1.33,-2.58
0.38,-0.83,0.46,-6.17,-3.27,-1.80
0.38,-0.83,0.45,-6.43,-4.43,-0.85
0.41,-0.84,0.42,-7.98,-3.98,-0.38
0.42,-0.84,0.42,-9.08,-0.98,0.17
0.41,-0.84,0.43,-9.65,0.32,0.56
0.39,-0.83,0.44,-10.63,0.21,0.37
0.39,-0.85,0.46,-10.81,-0.15,0.46
0.40,-0.87,0.47,-9.71,-0.35,0.00
0.39,-0.88,0.47,-7.60,-1.31,-0.56
0.41,-0.88,0.47,-5.66,-1.83,-0.69
0.40,-0.85,0.45,-5.40,-1.42,-0.64
0.40,-0.82,0.43,-6.89,0.35,-0.02
0.40,-0.81,0.43,-8.84,-0.87,-0.69
0.42,-0.82,0.42,-9.80,-1.25,-0.63
0.43,-0.84,0.44,-10.35,-0.79,-0.81
0.43,-0.85,0.45,-9.07,0.17,-0.99
0.42,-0.85,0.44,-8.43,2.26,-0.56
0.40,-0.85,0.45,-6.09,0.50,-1.97
0.41,-0.84,0.44,-4.89,-1.42,-1.37
0.43,-0.84,0.43,-4.64,-2.06,-0.70
0.45,-0.85,0.42,-4.99,0.85,-0.58
0.45,-0.85,0.44,-5.89,3.19,-1.88
0.43,-0.86,0.45,-5.76,4.11,-2.75
0.41,-0.85,0.46,-4.61,3.74,-2.52
0.40,-0.85,0.46,-3.66,3.56,-1.57
0.38,-0.85,0.46,-3.22,3.02,-0.84
0.39,-0.86,0.47,-2.89,2.99,-0.79
0.41,-0.85,0.46,-2.20,2.95,-1.33
0.43,-0.87,0.46,-1.21,3.13,-0.58
0.45,-0.87,0.46,0.27,4.75,0.34
0.47,-0.88,0.46,0.18,7.89,1.91
0.50,-0.88,0.47,-1.92,12.20,1.77
0.51,-0.90,0.52,-3.97,15.71,-0.50
0.53,-0.91,0.56,-2.96,18.93,-1.19
0.55,-0.94,0.63,0.78,21.76,-0.56
0.54,-0.99,0.68,6.92,21.88,-3.11
0.53,-1.01,0.69,15.30,23.27,-4.52
0.52,-1.01,0.68,25.51,23.45,-1.39
0.51,-0.96,0.65,29.97,27.18,3.22
0.49,-0.96,0.66,29.79,31.82,6.81
0.50,-0.98,0.76,27.13,33.89,7.47
0.52,-1.03,0.89,28.70,32.37,6.70
0.59,-1.08,0.99,36.02,32.02,7.77
0.65,-1.14,1.08,48.95,32.79,9.33
0.70,-1.21,1.14,64.78,40.21,9.07
0.73,-1.26,1.18,83.30,52.05,5.44
0.72,-1.25,1.14,101.82,57.10,-4.53
0.63,-1.18,1.08,115.74,53.94,-13.69
0.56,-1.07,0.97,124.40,46.41,-15.50
0.52,-1.00,0.89,126.69,40.81,-13.18
0.46,-0.97,0.86,123.10,40.66,-11.42
0.43,-0.98,0.81,115.18,44.69,-9.22
0.46,-1.04,0.79,107.48,54.63,-3.48
0.53,-1.14,0.79,104.87,68.31,4.11
0.63,-1.27,0.86,109.53,85.45,3.07
0.60,-1.31,0.87,121.21,89.65,-7.45
0.51,-1.22,0.84,133.95,86.64,-18.82
0.36,-1.07,0.76,142.67,77.18,-24.56
0.28,-0.88,0.61,139.97,65.53,-27.36
0.19,-0.74,0.55,128.24,54.78,-28.29
0.07,-0.62,0.51,110.12,42.43,-27.91
-0.06,-0.52,0.50,91.76,25.69,-25.30
-0.11,-0.43,0.49,71.16,5.19,-20.52
-0.04,-0.47,0.52,54.18,-10.38,-11.91
0.12,-0.64,0.66,44.37,-17.83,-6.29
0.34,-0.86,0.85,47.97,-21.40,-7.04
0.53,-0.95,0.98,57.95,-14.32,-14.75
0.61,-0.92,0.99,71.97,-0.84,-23.16
0.52,-0.79,0.96,86.73,5.73,-35.01
0.41,-0.60,0.81,90.82,-1.88,-37.25
0.31,-0.42,0.72,82.99,-13.18,-36.78
0.19,-0.30,0.68,65.69,-23.71,-32.63
0.12,-0.25,0.66,44.15,-27.97,-24.73
0.09,-0.28,0.72,24.49,-24.09,-13.16
0.11,-0.35,0.81,15.59,-18.56,-3.15
0.19,-0.45,0.88,13.21,-18.06,0.50
0.30,-0.52,0.92,18.50,-21.85,2.99
0.39,-0.56,0.95,28.98,-28.61,1.08
0.40,-0.53,0.92,33.24,-33.21,-3.13
0.34,-0.53,0.95,35.25,-42.79,-13.21
0.29,-0.51,0.98,39.13,-57.62,-23.01
0.33,-0.44,0.85,35.56,-65.31,-26.87
0.31,-0.34,0.76,28.00,-69.21,-29.30
0.29,-0.25,0.68,17.22,-70.15,-31.02
0.26,-0.17,0.58,4.02,-71.27,-31.05
0.21,-0.09,0.51,-13.39,-76.12,-29.65
0.15,-0.04,0.44,-34.20,-86.05,-27.88
0.17,-0.06,0.43,-54.34,-99.69,-25.82
0.37,-0.25,0.57,-71.57,-104.40,-30.09
0.65,-0.50,0.80,-73.85,-95.73,-36.02
0.96,-0.67,1.02,-59.33,-74.27,-36.93
1.12,-0.79,1.17,-27.88,-37.42,-31.28
1.07,-0.80,1.18,5.66,10.34,-20.58
0.92,-0.72,1.05,29.89,61.50,-5.15
0.68,-0.63,0.98,44.70,98.31,5.10
0.48,-0.53,0.92,48.08,120.06,8.69
0.35,-0.44,0.87,43.15,120.55,3.80
0.28,-0.37,0.90,36.64,101.19,-8.43
0.26,-0.34,0.91,29.22,68.75,-23.89
0.28,-0.34,0.91,24.82,36.03,-37.40
0.30,-0.38,0.95,24.40,10.06,-46.99
0.31,-0.42,0.97,24.60,-1.83,-51.63
0.34,-0.43,0.98,24.85,1.04,-47.94
0.35,-0.40,1.00,25.51,16.14,-36.53
0.38,-0.35,1.00,27.98,37.37,-19.07
0.44,-0.28,0.93,29.44,60.20,-0.85
0.47,-0.23,0.86,26.21,80.69,13.95
0.45,-0.22,0.84,19.60,93.57,21.71
0.39,-0.26,0.83,12.32,96.47,24.85
0.31,-0.32,0.86,6.64,91.30,24.47
0.24,-0.36,0.90,3.40,79.66,22.53
0.21,-0.37,0.89,0.47,65.73,18.67
0.23,-0.38,0.91,-2.85,52.87,12.50
0.27,-0.37,0.90,-4.20,40.32,7.16
0.28,-0.34,0.84,-5.04,29.45,4.69
0.28,-0.32,0.78,-5.73,20.56,3.88
0.28,-0.34,0.74,-8.79,13.94,2.85
0.33,-0.36,0.78,-12.96,11.39,0.41
0.34,-0.39,0.81,-12.63,10.61,-4.06
0.36,-0.38,0.84,-8.58,11.22,-8.24
0.38,-0.31,0.81,-2.78,11.50,-8.64
0.38,-0.23,0.73,-0.15,13.24,-5.71
0.37,-0.16,0.64,-3.51,17.54,-0.98
0.32,-0.14,0.57,-12.93,23.97,1.86
0.25,-0.16,0.56,-24.03,29.51,2.32
0.20,-0.16,0.53,-35.77,29.13,-0.18
0.13,-0.15,0.55,-46.47,21.36,-3.98
0.09,-0.11,0.54,-57.42,2.98,-12.15
0.09,-0.07,0.49,-68.50,-18.93,-24.34
0.16,-0.06,0.52,-78.44,-38.78,-44.75
0.32,-0.10,0.53,-87.63,-54.99,-72.47
0.37,-0.16,0.60,-93.59,-76.69,-107.37
0.36,-0.23,0.70,-94.40,-98.61,-131.88
0.24,-0.29,0.75,-87.15,-121.62,-138.02
0.17,-0.30,0.71,-81.19,-127.57,-123.68
0.15,-0.29,0.70,-79.60,-109.77,-93.76
0.14,-0.32,0.72,-81.45,-72.85,-54.50
0.25,-0.41,0.77,-83.21,-28.26,-11.02
0.41,-0.56,0.87,-85.83,13.95,17.98
0.61,-0.75,1.05,-85.97,46.99,26.55
0.70,-0.95,1.29,-74.46,55.30,14.99
0.63,-1.09,1.44,-52.17,38.96,-1.82
0.52,-1.12,1.49,-23.65,14.52,-12.56
0.46,-1.04,1.44,4.75,3.54,-12.40
0.48,-0.92,1.34,25.77,13.16,-2.73
0.49,-0.77,1.20,36.41,35.50,14.18
0.52,-0.65,1.07,39.01,59.11,31.94
0.55,-0.59,1.00,35.37,75.68,41.44
0.56,-0.60,1.01,29.86,76.32,37.92
0.54,-0.65,1.06,28.21,58.18,25.54
0.51,-0.70,1.13,33.94,29.92,10.27
0.50,-0.72,1.16,44.67,6.73,-2.53
0.49,-0.66,1.15,56.53,-3.44,-9.92
0.48,-0.57,1.10,64.87,0.67,-8.17
0.50,-0.45,0.99,67.68,15.24,2.24
0.49,-0.38,0.92,66.69,33.88,16.05
0.50,-0.32,0.84,59.94,49.89,28.18
0.47,-0.34,0.86,49.02,58.21,34.99
0.43,-0.41,0.92,40.96,55.88,35.30
0.37,-0.47,0.99,38.52,46.11,30.98
0.29,-0.50,1.07,43.50,35.98,26.67
0.25,-0.51,1.08,51.39,26.03,25.95
0.25,-0.46,1.03,58.72,20.31,29.10
0.31,-0.41,0.94,61.04,21.34,31.54
0.36,-0.36,0.87,57.48,26.31,32.69
0.39,-0.35,0.86,52.90,25.65,36.40
0.41,-0.37,0.85,46.00,19.24,38.87
0.41,-0.42,0.93,42.67,16.08,37.86
0.36,-0.49,1.00,42.93,17.98,33.15
0.28,-0.51,1.05,47.50,19.91,29.94
0.25,-0.50,1.04,55.74,18.29,31.94
0.25,-0.45,0.99,62.99,15.50,32.67
0.29,-0.42,0.92,65.04,13.92,28.27
0.33,-0.39,0.91,65.85,11.15,23.48
0.34,-0.36,0.90,66.85,5.01,20.43
0.34,-0.34,0.90,67.30,0.61,17.62
0.31,-0.34,0.92,67.65,0.49,13.37
0.24,-0.35,0.95,68.11,3.50,11.19
0.17,-0.34,0.95,68.90,4.43,10.43
0.14,-0.34,0.93,70.66,3.21,14.11
0.19,-0.28,0.89,74.64,1.13,19.37
0.25,-0.22,0.83,74.81,4.35,20.78
0.27,-0.15,0.78,68.81,6.82,16.50
0.22,-0.14,0.79,63.18,1.91,12.38
0.19,-0.12,0.79,59.68,-4.61,11.89
0.13,-0.10,0.80,55.83,-11.08,15.04
0.09,-0.06,0.82,50.21,-14.98,22.12
0.08,0.00,0.80,40.82,-13.10,34.66
0.04,-0.05,0.89,33.94,-7.59,50.66
0.04,-0.15,0.95,37.24,2.17,66.85
0.15,-0.20,0.94,40.76,12.82,75.69
0.27,-0.18,0.94,40.11,21.85,74.43
0.39,-0.17,0.93,40.55,18.81,60.85
