0.32,-0.80,0.68,-6.12,-8.09,-1.86
0.31,-0.79,0.67,-4.23,-9.65,-1.45
0.33,-0.79,0.65,-3.50,-9.25,-1.19
0.35,-0.76,0.63,-4.46,-6.81,-0.75
0.34,-0.75,0.62,-5.66,-5.18,-0.70
0.35,-0.75,0.60,-5.85,-4.55,0.27
0.34,-0.76,0.63,-5.98,-4.73,1.04
0.35,-0.77,0.63,-5.22,-7.34,-0.12
0.35,-0.76,0.63,-4.75,-9.02,-0.98
0.35,-0.75,0.63,-4.35,-10.21,-1.63
0.36,-0.75,0.61,-5.02,-10.96,-2.26
0.36,-0.75,0.61,-6.66,-9.97,-2.98
0.37,-0.74,0.61,-7.42,-8.90,-3.22
0.37,-0.76,0.62,-7.57,-6.21,-2.08
0.36,-0.77,0.63,-6.38,-4.79,-1.02
0.35,-0.78,0.64,-5.27,-2.84,-1.18
0.33,-0.76,0.64,-5.33,-2.09,-0.81
0.34,-0.75,0.63,-5.11,-2.81,-0.02
0.36,-0.75,0.60,-5.80,-1.50,0.50
0.38,-0.75,0.60,-7.16,0.84,0.03
0.38,-0.76,0.62,-7.34,1.54,-0.96
0.37,-0.75,0.61,-7.11,0.09,-1.47
0.35,-0.76,0.60,-6.93,-2.43,-1.53
0.33,-0.75,0.62,-7.19,-3.98,-0.66
0.38,-0.76,0.62,-7.33,-1.08,-0.69
0.40,-0.77,0.63,-6.49,0.47,-1.13
0.40,-0.78,0.62,-5.47,2.15,-2.09
0.38,-0.76,0.62,-4.67,2.67,-2.08
0.34,-0.76,0.62,-4.93,2.50,-1.98
0.32,-0.77,0.63,-4.75,0.92,-1.34
0.33,-0.78,0.62,-4.93,1.05,-0.44
0.36,-0.79,0.63,-4.63,2.52,0.08
0.40,-0.79,0.62,-4.35,5.53,0.78
0.44,-0.75,0.58,-5.36,10.06,0.03
0.44,-0.73,0.57,-7.79,14.43,-1.98
0.41,-0.73,0.58,-10.47,14.24,-5.50
0.38,-0.74,0.60,-11.45,14.12,-7.16
0.33,-0.75,0.60,-11.30,11.02,-8.17
0.32,-0.75,0.62,-11.79,8.72,-8.73
0.32,-0.76,0.62,-11.18,6.46,-7.53
0.34,-0.76,0.61,-10.96,5.69,-5.83
0.37,-0.76,0.62,-12.58,7.85,-6.47
0.36,-0.75,0.64,-12.69,8.55,-6.58
0.37,-0.77,0.64,-11.59,7.94,-6.49
0.37,-0.80,0.66,-10.00,8.66,-4.92
0.38,-0.80,0.66,-8.06,10.11,-4.40
0.36,-0.81,0.67,-7.57,12.14,-3.45
0.37,-0.82,0.69,-6.89,12.40,-2.44
0.37,-0.85,0.72,-5.37,10.40,-2.95
0.39,-0.88,0.81,-3.18,9.91,-3.34
0.45,-0.90,0.89,5.53,9.33,-1.91
0.49,-0.88,0.88,9.80,7.31,-3.60
0.55,-0.87,1.02,16.43,14.37,-6.26
0.59,-0.81,1.01,21.47,22.85,-13.27
