0.28,-0.23,1.02,-4.00,2.41,4.52
0.29,-0.23,1.03,-5.01,-0.79,3.54
0.30,-0.23,1.02,-4.84,-2.17,3.21
0.30,-0.23,1.01,-4.78,-3.40,3.34
0.33,-0.23,1.00,-5.54,-2.27,1.95
0.33,-0.21,1.00,-5.59,0.06,0.61
0.31,-0.22,0.99,-5.08,2.23,1.54
0.32,-0.22,1.01,-5.36,4.79,1.85
0.32,-0.23,1.02,-6.37,6.64,1.42
0.30,-0.23,1.04,-6.55,5.92,1.05
0.30,-0.24,1.04,-5.77,5.07,0.40
0.28,-0.25,1.04,-4.53,3.11,0.31
0.27,-0.25,1.03,-2.58,1.80,0.35
0.25,-0.25,1.02,-0.87,1.13,0.38
0.26,-0.24,1.00,-0.08,0.92,0.38
0.25,-0.23,0.98,0.60,0.50,0.21
0.26,-0.23,0.97,-0.29,-0.82,0.82
0.28,-0.23,0.97,-1.69,-0.67,-0.55
0.26,-0.23,0.98,-2.53,-0.82,-0.41
0.26,-0.24,0.99,-3.50,-1.28,-0.02
0.25,-0.25,1.01,-3.16,-1.45,0.29
0.26,-0.26,1.01,-2.15,-1.68,-0.43
0.25,-0.25,1.02,-0.55,-2.44,-0.35
0.25,-0.24,0.99,1.07,-0.09,2.05
0.26,-0.23,0.98,-0.06,0.03,3.21
0.26,-0.23,0.99,-1.15,0.63,2.34
0.27,-0.24,1.01,-1.80,-0.55,1.80
0.27,-0.23,1.00,-1.30,-0.64,1.56
0.25,-0.23,1.00,-1.53,-1.30,1.86
0.28,-0.22,0.99,-2.20,-1.76,1.47
0.28,-0.22,0.97,-3.31,-0.34,1.95
0.30,-0.22,0.99,-4.60,1.42,2.60
0.29,-0.23,1.01,-5.25,2.00,2.89
0.28,-0.25,1.01,-4.47,3.02,1.89
0.28,-0.25,1.03,-2.72,2.34,1.76
0.27,-0.25,1.03,-1.34,1.53,1.05
0.26,-0.24,1.03,0.14,0.05,0.84
0.25,-0.23,1.02,0.46,-2.17,0.69
0.27,-0.22,1.00,0.53,-3.45,0.66
0.27,-0.21,1.00,0.06,-4.29,1.28
0.30,-0.21,1.00,-0.69,-2.75,1.57
0.31,-0.22,0.99,-1.60,-0.15,1.34
0.29,-0.23,1.01,-1.86,2.21,0.56
0.27,-0.23,1.02,-1.01,1.98,0.61
0.25,-0.23,1.02,0.31,1.82,0.32
0.25,-0.23,1.02,1.73,0.61,0.32
0.26,-0.21,1.00,2.12,-0.78,0.26
0.26,-0.19,0.98,1.18,-1.77,-0.17
0.27,-0.18,0.99,-0.66,-3.59,1.01
0.30,-0.19,1.00,-2.20,-4.05,1.27
0.31,-0.20,1.01,-2.92,-4.20,0.90
0.33,-0.21,1.02,-2.64,-3.05,-0.14
0.32,-0.21,1.04,-2.12,-2.64,-1.39
0.32,-0.22,1.05,-0.60,-2.84,-2.76
0.32,-0.21,1.06,1.59,-2.14,-5.05
0.33,-0.18,1.06,3.34,-1.68,-7.69
0.34,-0.15,1.06,1.92,-2.47,-13.22
0.33,-0.12,1.11,1.39,-10.98,-18.56
0.37,-0.11,1.13,1.80,-21.19,-22.61
0.44,-0.10,1.12,2.56,-25.30,-26.47
0.48,-0.08,1.12,4.82,-21.22,-28.87
0.50,-0.08,1.09,7.28,-8.89,-30.64
0.46,-0.04,1.09,8.08,7.25,-31.24
0.41,-0.03,1.09,8.23,21.89,-31.74
0.32,-0.03,1.13,8.92,29.66,-31.37
0.24,-0.02,1.15,9.31,29.07,-30.37
0.20,-0.00,1.17,10.23,22.52,-28.78
0.19,-0.00,1.18,11.91,13.40,-28.90
0.22,0.00,1.18,13.88,3.91,-28.56
0.29,0.00,1.15,16.63,-1.65,-29.97
0.36,0.02,1.11,18.46,-3.85,-31.92
0.42,0.02,1.07,19.71,-0.66,-34.85
0.44,0.03,1.07,19.88,5.34,-36.87
0.44,0.03,1.06,20.55,12.99,-38.34
0.40,0.04,1.08,21.62,20.52,-39.83
0.37,0.08,1.09,22.95,25.33,-41.92
0.35,0.11,1.09,21.89,24.79,-43.59
0.33,0.14,1.07,17.33,22.79,-44.40
0.30,0.18,1.05,13.30,18.00,-40.02
0.28,0.19,1.01,5.68,17.74,-34.96
0.29,0.14,1.02,-1.57,20.17,-33.36
0.27,0.08,1.05,-4.69,22.24,-33.47
0.23,0.05,1.08,-5.33,22.14,-32.21
0.18,0.03,1.10,-5.44,21.39,-30.02
0.17,0.01,1.09,-5.08,21.40,-29.11
0.18,-0.03,1.12,-3.30,19.82,-33.37
0.16,-0.06,1.18,1.34,12.73,-36.20
0.17,-0.06,1.16,5.97,2.93,-33.97
0.19,-0.07,1.10,10.35,-1.24,-29.39
0.22,-0.07,1.05,8.61,-4.92,-24.79
0.25,-0.06,1.02,3.11,-8.50,-20.78
0.28,-0.07,1.00,-3.28,-10.70,-17.57
