0.23,-0.14,1.04,-1.47,-1.25,1.85
0.24,-0.16,1.04,-0.63,-2.98,1.44
0.26,-0.16,1.03,0.17,-2.56,1.05
0.26,-0.14,1.02,0.76,-1.97,0.79
0.26,-0.14,1.00,0.76,-1.13,0.47
0.27,-0.12,1.00,0.21,0.17,0.47
0.24,-0.11,0.99,-1.22,0.41,1.51
0.24,-0.11,0.99,-2.89,0.64,1.45
0.23,-0.12,1.00,-4.27,0.08,0.58
0.23,-0.12,1.00,-5.28,-0.09,0.67
0.23,-0.13,1.01,-6.41,-0.08,-0.05
0.24,-0.13,1.04,-6.79,-1.73,-0.09
0.25,-0.15,1.04,-6.11,-2.72,-0.96
0.26,-0.15,1.05,-4.34,-2.90,-1.59
0.26,-0.15,1.04,-2.84,-1.44,-1.63
0.26,-0.14,1.02,-1.91,0.15,-1.63
0.26,-0.13,1.02,-1.16,2.69,-1.73
0.24,-0.13,1.03,-1.13,4.09,-1.63
0.22,-0.12,1.03,-1.69,3.25,-0.90
0.23,-0.12,1.03,-2.64,2.24,-1.36
0.21,-0.13,1.03,-3.57,-0.67,-1.21
0.21,-0.14,1.04,-3.54,-2.72,0.09
0.21,-0.14,1.04,-3.21,-5.13,0.99
0.24,-0.13,1.03,-0.89,-3.79,1.85
0.25,-0.12,1.02,-1.34,-2.20,2.15
0.24,-0.13,1.02,-1.60,-0.73,2.50
0.24,-0.12,1.02,-1.95,-0.37,2.64
0.25,-0.12,1.02,-2.46,1.68,1.77
0.23,-0.13,1.04,-2.41,1.24,1.73
0.24,-0.14,1.05,-1.10,1.59,1.34
0.23,-0.13,1.05,0.24,0.99,1.69
0.23,-0.12,1.03,1.24,-0.23,1.74
0.25,-0.12,1.02,0.82,-0.96,1.13
0.25,-0.11,1.02,0.46,-1.16,0.85
0.27,-0.12,1.02,-0.18,-0.47,0.11
0.26,-0.12,1.03,-0.89,-0.35,-0.92
0.25,-0.11,1.03,-0.82,-0.72,-1.68
0.24,-0.09,1.03,-0.82,-1.63,-2.05
0.24,-0.08,1.02,-0.40,-3.86,-2.26
0.24,-0.06,1.03,-1.68,-5.45,-2.82
0.26,-0.06,1.04,-2.63,-8.12,-3.69
0.28,-0.04,1.04,-3.74,-10.37,-4.99
0.30,-0.04,1.06,-4.58,-11.33,-5.48
0.32,-0.04,1.08,-3.85,-11.01,-6.47
0.34,-0.04,1.10,-1.51,-8.14,-7.79
0.32,-0.03,1.12,2.69,-4.20,-9.45
0.30,0.01,1.12,7.39,-2.24,-11.51
0.27,0.08,1.10,11.02,-5.30,-13.80
0.29,0.14,1.06,10.66,-12.89,-16.73
0.34,0.18,1.03,6.21,-22.46,-19.53
0.40,0.21,1.01,0.66,-26.92,-21.92
