0.07,-0.22,0.99,-5.53,0.34,2.89
0.08,-0.23,1.00,-8.23,3.91,2.63
0.06,-0.24,1.01,-10.31,4.63,2.05
0.08,-0.28,1.02,-10.79,3.77,1.30
0.08,-0.29,1.05,-9.59,4.06,-1.07
0.06,-0.30,1.08,-6.26,1.28,-1.76
0.04,-0.30,1.11,-2.26,-1.28,-2.03
0.03,-0.28,1.08,0.82,-1.24,-0.99
0.04,-0.26,1.05,2.05,0.66,0.63
0.07,-0.25,1.03,0.73,3.82,0.27
0.04,-0.26,1.03,-0.27,5.02,0.89
0.05,-0.26,1.03,-0.99,2.81,0.43
0.03,-0.27,1.03,-1.24,0.11,-0.38
0.01,-0.26,1.04,-0.61,-5.74,-1.01
0.04,-0.25,1.03,-0.35,-10.47,-1.48
0.04,-0.24,1.02,-0.61,-11.89,-0.98
0.06,-0.24,1.01,-2.38,-8.53,-0.12
0.08,-0.24,1.01,-3.51,-5.21,1.08
0.08,-0.26,1.02,-5.04,-0.20,1.13
0.07,-0.28,1.04,-5.63,1.53,0.53
0.07,-0.29,1.05,-4.41,-0.23,-0.46
0.04,-0.30,1.07,-2.12,-3.05,-2.09
0.03,-0.28,1.06,-0.35,-6.89,-3.02
0.03,-0.27,1.05,2.00,-13.50,-2.50
0.08,-0.23,1.00,2.21,-19.68,-4.23
0.09,-0.22,1.00,-0.21,-17.73,-5.50
0.10,-0.23,0.98,-3.59,-12.98,-5.13
0.10,-0.24,0.99,-6.56,-10.76,-3.31
0.10,-0.28,1.02,-8.00,-9.62,-3.82
0.07,-0.29,1.05,-6.35,-10.06,-4.09
0.07,-0.28,1.04,-3.85,-13.37,-4.63
0.08,-0.28,1.05,-0.40,-12.47,-5.13
0.10,-0.25,1.02,0.98,-10.69,-6.85
0.11,-0.24,0.99,-0.38,-7.30,-8.12
0.11,-0.24,0.98,-2.96,-3.48,-8.05
0.09,-0.24,0.98,-5.28,-0.50,-7.22
0.08,-0.25,0.99,-7.30,-0.60,-6.00
0.08,-0.26,1.00,-8.84,0.56,-4.92
0.07,-0.27,1.02,-8.84,0.20,-3.68
0.08,-0.27,1.03,-6.24,-2.64,-2.20
0.08,-0.26,1.02,-4.73,-3.19,-1.33
