0.21,-0.27,1.07,-8.73,-9.60,7.77
0.23,-0.25,1.03,-5.82,-8.31,8.38
0.24,-0.22,0.98,-6.63,-4.09,6.70
0.23,-0.20,0.98,-10.09,-1.94,6.27
0.21,-0.21,1.00,-13.19,-4.72,7.11
0.24,-0.23,1.02,-14.84,-4.15,7.76
0.26,-0.25,1.04,-14.76,-3.59,8.78
0.29,-0.29,1.07,-13.01,-1.33,5.63
0.27,-0.30,1.11,-8.15,-2.05,2.29
0.24,-0.29,1.10,-2.18,-1.85,-0.03
0.19,-0.26,1.06,1.92,-3.45,0.58
0.17,-0.21,0.99,0.85,-2.23,2.89
0.20,-0.18,0.93,-4.35,1.01,6.63
0.24,-0.20,0.95,-9.98,6.21,6.09
0.24,-0.23,0.99,-13.42,6.90,4.50
0.23,-0.27,1.04,-13.80,5.68,1.60
0.19,-0.31,1.09,-10.52,1.71,0.17
0.16,-0.31,1.10,-4.81,-1.97,1.36
0.15,-0.29,1.08,0.11,-4.43,2.76
0.16,-0.25,1.04,1.76,-5.53,5.36
0.21,-0.23,0.99,0.78,-1.47,6.89
0.21,-0.21,0.98,-2.23,2.52,7.60
0.21,-0.22,1.00,-5.45,7.74,6.17
0.20,-0.25,1.02,-7.02,7.54,6.05
0.21,-0.30,1.07,-0.84,-3.51,4.38
0.21,-0.31,1.07,3.28,-4.47,3.10
0.21,-0.27,1.05,6.40,-5.69,2.47
0.19,-0.25,1.03,7.33,-5.15,0.44
0.17,-0.22,0.99,6.27,-7.79,2.05
0.21,-0.22,0.96,4.18,-7.44,4.99
0.24,-0.24,0.97,2.95,-7.53,6.58
0.26,-0.26,0.98,2.93,-6.90,5.97
0.27,-0.26,1.00,4.24,-4.98,4.44
0.27,-0.24,0.97,4.44,-2.82,3.31
0.29,-0.21,0.96,3.50,-2.23,1.47
0.28,-0.20,0.94,1.02,1.36,-0.90
0.28,-0.20,0.93,-2.85,3.65,0.09
0.29,-0.20,0.94,-7.42,5.07,-0.31
0.32,-0.21,0.96,-11.10,4.31,0.26
0.36,-0.25,1.01,-12.38,4.18,0.50
0.36,-0.27,1.05,-8.72,7.88,-0.96
0.33,-0.28,1.06,-3.82,10.75,-3.47
0.31,-0.24,1.03,0.15,10.49,-6.06
0.23,-0.19,1.02,0.90,11.36,-1.98
0.25,-0.16,0.94,-3.94,13.59,6.34
0.27,-0.18,0.96,-9.04,17.02,11.82
0.32,-0.22,0.98,-13.56,23.95,15.89
0.31,-0.28,1.04,-14.61,27.79,14.29
0.32,-0.31,1.08,-13.92,24.44,9.62
0.36,-0.34,1.12,-9.85,18.12,9.62
0.39,-0.35,1.11,-2.69,13.39,10.05
0.40,-0.32,1.09,3.89,11.54,10.00
0.38,-0.28,1.07,9.74,16.89,9.76
0.36,-0.26,1.03,11.94,23.34,10.26
0.36,-0.28,0.99,11.10,28.23,8.52
0.31,-0.28,1.01,9.60,27.66,6.34
0.27,-0.31,1.00,7.82,21.79,8.81
0.26,-0.33,1.01,7.60,18.12,12.50
0.22,-0.32,1.03,9.01,12.32,14.31
0.24,-0.30,1.03,11.01,10.96,14.03
0.29,-0.32,1.00,13.04,16.20,10.41
0.30,-0.30,1.03,15.10,18.15,6.49
0.27,-0.32,1.05,16.66,13.19,4.67
0.27,-0.34,1.03,19.05,8.11,5.27
0.19,-0.37,1.06,21.33,2.58,7.74
0.13,-0.36,1.02,18.70,-3.69,11.44
0.05,-0.34,1.08,20.05,-11.25,16.40
0.04,-0.29,1.10,22.79,-18.17,20.75
0.14,-0.30,1.08,21.56,-25.86,22.61
0.21,-0.25,1.06,21.79,-29.65,17.51
0.24,-0.18,0.99,15.62,-42.23,16.58
0.30,-0.18,0.90,6.72,-48.92,13.74
0.29,-0.17,0.87,-4.03,-51.86,10.37
0.22,-0.23,0.92,-10.34,-45.63,10.24
0.13,-0.27,1.00,-10.90,-32.55,10.72
0.06,-0.33,1.12,-8.23,-25.65,14.56
0.11,-0.34,1.15,-2.09,-17.82,12.00
