0.06,-0.20,1.07,-3.77,-3.37,-1.51
0.06,-0.18,1.05,-2.09,-1.95,-2.11
0.06,-0.16,1.03,-2.12,-0.08,-1.89
0.06,-0.14,1.01,-4.14,-0.21,-1.24
0.05,-0.15,1.00,-7.01,0.89,-0.72
0.04,-0.15,1.02,-9.65,-0.06,-0.40
0.04,-0.18,1.05,-11.25,-3.57,-0.85
0.04,-0.20,1.06,-11.05,-7.01,-1.10
0.06,-0.21,1.05,-9.27,-6.06,-1.31
0.07,-0.21,1.05,-6.21,-4.03,-1.16
0.09,-0.19,1.04,-3.85,-1.13,-1.59
0.08,-0.17,1.03,-3.19,-0.21,-2.00
0.08,-0.16,1.01,-6.53,2.69,-3.40
0.07,-0.15,1.03,-5.01,5.19,-2.52
0.04,-0.18,1.05,-6.00,4.29,-0.99
0.04,-0.17,1.03,-6.95,3.57,-0.99
0.03,-0.18,1.04,-7.95,-0.81,-0.41
0.05,-0.20,1.06,-8.00,-3.33,-1.08
0.07,-0.21,1.04,-6.73,-5.69,-1.39
0.09,-0.20,1.04,-5.02,-3.82,-1.15
0.09,-0.18,1.01,-5.21,-0.11,-0.92
0.09,-0.17,1.01,-5.98,5.85,-0.89
0.06,-0.16,1.02,-6.76,7.65,0.12
0.04,-0.19,1.04,-8.06,7.15,0.29
0.07,-0.24,1.04,-7.92,-0.82,-1.53
0.09,-0.23,1.00,-8.44,2.50,-2.21
0.10,-0.23,1.00,-9.92,6.35,-2.14
0.11,-0.26,1.01,-11.47,8.35,-2.46
0.09,-0.29,1.05,-12.27,9.59,-3.24
0.06,-0.31,1.07,-12.27,10.67,-4.99
0.06,-0.32,1.07,-11.83,13.15,-5.13
0.07,-0.34,1.06,-9.77,16.46,-6.60
-0.06,-0.30,1.04,-14.00,7.50,-7.82
0.02,-0.31,0.98,-12.82,9.47,-9.73
0.07,-0.36,1.07,-15.60,8.35,-12.08
0.03,-0.38,1.02,-17.39,5.66,-15.22
0.05,-0.43,1.03,-17.13,5.48,-18.76
0.05,-0.50,1.12,-15.10,3.37,-21.56
0.02,-0.55,1.15,-11.08,6.40,-24.18
-0.01,-0.55,1.10,-3.89,10.47,-26.40
-0.03,-0.52,1.05,2.02,15.40,-26.73
-0.06,-0.47,1.01,6.12,18.56,-25.65
-0.07,-0.44,0.95,5.25,21.53,-22.61
-0.09,-0.41,0.91,0.02,21.22,-18.37
