0.03,-0.19,1.05,-2.02,1.39,-3.76
0.02,-0.16,1.04,-2.81,2.23,-2.55
0.02,-0.15,1.04,-4.29,3.77,-1.19
0.00,-0.15,1.05,-6.40,4.73,0.84
-0.02,-0.19,1.06,-8.06,3.82,1.74
-0.02,-0.21,1.08,-8.52,0.40,1.95
-0.03,-0.24,1.09,-7.53,-4.21,1.28
-0.00,-0.26,1.09,-4.81,-7.92,0.18
0.02,-0.24,1.07,-1.97,-10.60,-1.05
0.04,-0.21,1.04,-0.49,-10.79,-1.74
0.04,-0.17,1.02,-0.96,-9.77,-1.77
0.05,-0.16,1.00,-2.93,-6.67,-1.13
0.05,-0.18,1.01,-4.63,-1.66,-0.90
0.03,-0.18,1.02,-5.40,0.38,-0.66
0.01,-0.20,1.04,-5.66,-0.03,-1.30
0.00,-0.20,1.05,-5.18,-3.56,-0.20
0.01,-0.21,1.04,-4.15,-5.86,-0.17
0.04,-0.19,1.03,-3.71,-7.05,-0.50
0.05,-0.17,1.03,-4.89,-8.96,0.47
0.06,-0.18,1.02,-7.07,-8.17,1.73
0.04,-0.19,1.03,-8.60,-6.93,3.62
0.02,-0.21,1.04,-8.84,-3.91,3.80
-0.01,-0.23,1.07,-8.17,-5.79,4.46
0.00,-0.23,1.07,-5.91,-3.50,1.82
0.06,-0.20,1.01,-6.03,-10.31,-0.69
0.05,-0.20,1.00,-6.29,-4.99,-1.15
0.04,-0.21,1.02,-6.70,-0.75,-0.93
0.03,-0.23,1.02,-7.53,1.30,-0.75
0.01,-0.25,1.04,-7.63,2.23,-1.42
0.01,-0.26,1.04,-7.57,1.07,-2.11
0.01,-0.26,1.03,-6.76,1.04,-3.95
0.01,-0.25,1.02,-6.53,1.60,-4.52
0.04,-0.24,0.99,-8.21,2.46,-5.54
0.05,-0.26,0.99,-10.44,5.07,-6.09
0.05,-0.29,1.01,-12.11,7.98,-6.53
0.03,-0.32,1.02,-12.76,11.60,-7.45
-0.01,-0.34,1.02,-12.58,14.55,-8.73
-0.04,-0.36,1.03,-11.98,16.05,-10.23
-0.05,-0.37,1.01,-11.94,16.00,-11.76
-0.07,-0.37,1.00,-12.44,13.63,-12.87
-0.05,-0.37,0.97,-15.83,8.11,-12.72
0.00,-0.40,0.95,-19.65,5.31,-13.74
0.03,-0.42,0.97,-22.78,0.63,-14.14
0.07,-0.45,1.00,-26.55,1.21,-11.89
0.06,-0.52,1.02,-27.15,8.50,-10.81
0.04,-0.55,1.06,-23.85,16.61,-11.31
0.01,-0.58,1.08,-20.32,28.31,-13.28
-0.07,-0.58,1.10,-15.45,34.27,-13.80
-0.10,-0.58,1.12,-12.79,32.93,-14.03
-0.13,-0.58,1.14,-11.40,23.51,-13.25
-0.16,-0.59,1.12,-12.75,10.17,-12.76
-0.14,-0.61,1.10,-15.98,-5.79,-11.76
-0.10,-0.64,1.05,-16.44,-14.61,-12.49
-0.11,-0.63,1.04,-16.69,-23.18,-12.73
-0.08,-0.63,0.99,-18.11,-30.70,-13.82
-0.05,-0.58,1.01,-17.31,-36.44,-16.08
-0.04,-0.57,0.96,-18.49,-45.65,-16.50
0.06,-0.61,0.91,-18.70,-49.79,-16.79
0.19,-0.57,0.89,-19.33,-43.01,-22.84
0.17,-0.56,0.84,-17.48,-35.77,-23.42
0.17,-0.56,0.79,-17.34,-18.09,-28.15
0.05,-0.52,0.82,-22.05,-25.19,-22.78
0.02,-0.52,0.87,-24.08,-37.05,-18.12
0.01,-0.48,0.95,-21.48,-44.93,-20.85
0.13,-0.50,1.03,-20.06,-70.02,-18.46
0.20,-0.29,0.91,-9.91,-78.17,-18.12
0.40,-0.25,0.77,-1.60,-36.96,-28.55
0.25,-0.00,0.83,-4.98,-31.27,-17.02
0.37,-0.01,0.73,-5.63,3.48,-6.12
0.36,-0.02,0.74,-5.94,39.25,5.33
0.27,-0.04,0.86,-3.04,66.41,12.96
0.20,-0.07,1.02,4.55,93.71,8.75
0.08,-0.02,1.17,12.89,95.95,0.02
0.03,0.15,1.11,1.28,78.93,-10.47
0.01,0.14,1.20,8.99,38.81,-11.48
0.02,0.20,1.12,2.12,4.60,-10.85
0.08,0.21,1.02,-8.53,-12.49,-10.50
0.11,0.18,0.95,-18.24,-10.49,-8.32
0.06,0.12,0.98,-25.63,-1.79,-3.36
-0.02,0.02,1.05,-28.78,8.69,1.95
-0.09,-0.08,1.12,-27.88,15.51,5.22
